Inventory_ID,Product_ID,Product_Name,Category,Location_ID,Quantity_On_Hand,Reorder_Level,Unit_Price,Stock_Status,Last_Updated
INV03825,P00646,Pro Backpack (Grey),Accessories,LOC03825,108,25,3961.98,In Stock,2026-08-12
INV03826,P00302,Mini Belt (Red),Accessories,LOC03826,183,15,3547.35,In Stock,2026-08-06
INV03827,P00485,Standard Cushion (Grey),Home,LOC03827,250,25,1496.84,In Stock,2026-08-16
INV03828,P00281,Premium Boots (Grey),Footwear,LOC03828,199,30,1300.88,In Stock,2026-08-09
INV03829,P00314,Premium Stapler (Black),Stationery,LOC03829,144,25,338.16,In Stock,2026-08-26
INV03830,P00009,Pro Wallet (Beige),Accessories,LOC03830,290,25,4626.25,In Stock,2026-08-18
INV03831,P00400,Compact Cushion (Red),Home,LOC03831,279,20,4804.38,In Stock,2026-08-14
INV03832,P00688,Standard Sports Shoes (White),Footwear,LOC03832,186,25,4030.4,In Stock,2026-08-26
INV03833,P00509,Mini Scissors (Red),Stationery,LOC03833,116,25,1822.02,In Stock,2026-08-26
INV03834,P00668,Compact Table Lamp (Red),Home,LOC03834,194,20,592.31,In Stock,2026-08-01
INV03835,P00125,Premium USB-C Cable (White),Electronics,LOC03835,130,10,869.08,In Stock,2026-08-01
INV03836,P00370,Pro Slippers (Silver),Footwear,LOC03836,181,20,3053.96,In Stock,2026-08-24
INV03837,P00045,Premium Photo Frame (Silver),Home,LOC03837,222,10,4184.92,In Stock,2026-08-02
INV03838,P00630,Max Storage Box (White),Home,LOC03838,72,15,3740.55,In Stock,2026-08-27
INV03839,P00480,Deluxe Hiking Boots (Green),Footwear,LOC03839,225,10,2044.98,In Stock,2026-08-19
INV03840,P00140,Compact Photo Frame (Silver),Home,LOC03840,53,20,1552.58,In Stock,2026-08-23
INV03841,P00128,Pro Running Shoes (Beige),Footwear,LOC03841,201,40,1165.27,In Stock,2026-08-25
INV03842,P00381,Premium Slippers (Blue),Footwear,LOC03842,118,10,4893.79,In Stock,2026-08-24
INV03843,P00796,Mini Running Shoes (Silver),Footwear,LOC03843,152,30,3208.64,In Stock,2026-08-08
INV03844,P00521,Premium Router (Blue),Electronics,LOC03844,132,30,2352.65,In Stock,2026-08-09
INV03845,P00587,Classic Running Shoes (Grey),Footwear,LOC03845,79,20,2193.16,In Stock,2026-08-22
INV03846,P00512,Premium Bed Sheet Set (Blue),Home,LOC03846,135,30,3655.95,In Stock,2026-08-19
INV03847,P00345,Premium Curtain (Beige),Home,LOC03847,181,20,1833.79,In Stock,2026-08-23
INV03848,P00468,Standard Power Bank (Silver),Electronics,LOC03848,259,40,948.17,In Stock,2026-08-29
INV03849,P00743,Mini Pen Set (Beige),Stationery,LOC03849,55,15,3436.16,In Stock,2026-08-16
INV03850,P00675,Mini Table Lamp (Grey),Home,LOC03850,224,15,2691.51,In Stock,2026-08-24
INV03851,P00136,Lite Table Lamp (Red),Home,LOC03851,143,15,889.87,In Stock,2026-08-29
INV03852,P00615,Deluxe Cushion (Red),Home,LOC03852,201,15,4578.71,In Stock,2026-08-28
INV03853,P00488,Deluxe Loafers (Blue),Footwear,LOC03853,52,25,4597.8,In Stock,2026-08-15
INV03854,P00278,Lite Formal Shoes (Green),Footwear,LOC03854,15,40,1455.19,Low Stock,2026-08-25
INV03855,P00042,Mini Sticky Notes (Silver),Stationery,LOC03855,199,20,1895.26,In Stock,2026-08-11
INV03856,P00083,Deluxe Stapler (Black),Stationery,LOC03856,282,15,2571.74,In Stock,2026-08-13
INV03857,P00126,Deluxe Candle Holder (Red),Home,LOC03857,179,10,3565.01,In Stock,2026-08-01
INV03858,P00135,Max Highlighter Set (Grey),Stationery,LOC03858,82,30,3896.23,In Stock,2026-08-02
INV03859,P00299,Lite Keyboard (Red),Electronics,LOC03859,173,40,930.57,In Stock,2026-08-19
INV03860,P00539,Compact Stapler (Grey),Stationery,LOC03860,69,40,2501.8,In Stock,2026-08-15
INV03861,P00280,Compact Scissors (Grey),Stationery,LOC03861,105,15,1658.89,In Stock,2026-08-20
INV03862,P00272,Standard Backpack (Grey),Accessories,LOC03862,117,15,4973.42,In Stock,2026-08-27
INV03863,P00468,Standard Power Bank (Silver),Electronics,LOC03863,68,15,2647.15,In Stock,2026-08-23
INV03864,P00222,Plus Laptop Stand (Beige),Electronics,LOC03864,214,30,1015.82,In Stock,2026-08-25
INV03865,P00353,Standard Sandals (Red),Footwear,LOC03865,21,10,1957.84,In Stock,2026-08-01
INV03866,P00502,Mini Keyboard (Grey),Electronics,LOC03866,84,25,1048.18,In Stock,2026-08-03
INV03867,P00644,Pro Keychain (Black),Accessories,LOC03867,128,40,1987.29,In Stock,2026-08-23
INV03868,P00583,Plus Sports Shoes (Beige),Footwear,LOC03868,195,40,1160.22,In Stock,2026-08-26
INV03869,P00509,Mini Scissors (Red),Stationery,LOC03869,184,10,2433.37,In Stock,2026-08-29
INV03870,P00115,Standard Photo Frame (Grey),Home,LOC03870,182,10,2844.54,In Stock,2026-08-06
INV03871,P00573,Premium Travel Pouch (White),Accessories,LOC03871,33,15,1186.71,In Stock,2026-08-18
INV03872,P00682,Standard Wall Clock (Green),Home,LOC03872,185,30,3150.21,In Stock,2026-08-02
INV03873,P00239,Compact Hiking Boots (Blue),Footwear,LOC03873,230,25,615.71,In Stock,2026-08-28
INV03874,P00134,Max Wall Clock (Grey),Home,LOC03874,243,30,4711.57,In Stock,2026-08-07
INV03875,P00760,Mini Webcam (Black),Electronics,LOC03875,264,20,4478.24,In Stock,2026-08-11
INV03876,P00786,Standard Earbuds (Grey),Electronics,LOC03876,232,15,3071.03,In Stock,2026-08-22
INV03877,P00714,Plus Bed Sheet Set (Beige),Home,LOC03877,269,10,2765.14,In Stock,2026-08-05
INV03878,P00019,Mini Marker Pack (Silver),Stationery,LOC03878,30,10,945.83,In Stock,2026-08-16
INV03879,P00575,Classic Highlighter Set (Silver),Stationery,LOC03879,244,40,4723.46,In Stock,2026-08-03
INV03880,P00125,Premium USB-C Cable (White),Electronics,LOC03880,299,30,1800.13,In Stock,2026-08-28
INV03881,P00252,Pro Storage Box (Silver),Home,LOC03881,165,30,3883.89,In Stock,2026-08-19
INV03882,P00135,Max Highlighter Set (Grey),Stationery,LOC03882,107,15,4071.39,In Stock,2026-08-03
INV03883,P00799,Classic Earbuds (Green),Electronics,LOC03883,264,30,4734.77,In Stock,2026-08-24
INV03884,P00118,Classic Bed Sheet Set (Grey),Home,LOC03884,184,25,243.82,In Stock,2026-08-15
INV03885,P00172,Lite Formal Shoes (Silver),Footwear,LOC03885,7,15,2675.3,Low Stock,2026-08-27
INV03886,P00059,Premium Boots (Red),Footwear,LOC03886,1,25,1485.75,Low Stock,2026-08-29
INV03887,P00069,Classic Backpack (Silver),Accessories,LOC03887,172,25,4777.24,In Stock,2026-08-01
INV03888,P00752,Max Sports Shoes (Silver),Footwear,LOC03888,62,20,329.69,In Stock,2026-08-08
INV03889,P00526,Deluxe Bed Sheet Set (Silver),Home,LOC03889,279,40,3282.17,In Stock,2026-08-14
INV03890,P00529,Premium Sunglasses (Green),Accessories,LOC03890,248,40,3444.58,In Stock,2026-08-11
INV03891,P00347,Pro Watch Strap (Grey),Accessories,LOC03891,300,10,3788.98,In Stock,2026-08-11
INV03892,P00311,Premium Laptop Stand (Green),Electronics,LOC03892,22,20,4160.34,In Stock,2026-08-10
INV03893,P00449,Classic Sticky Notes (Blue),Stationery,LOC03893,127,15,3146.92,In Stock,2026-08-13
INV03894,P00694,Pro Watch Strap (Black),Accessories,LOC03894,65,25,2557.35,In Stock,2026-08-15
INV03895,P00348,Compact Highlighter Set (Grey),Stationery,LOC03895,276,10,1510.36,In Stock,2026-08-30
INV03896,P00707,Standard Cushion (Blue),Home,LOC03896,20,15,3290.37,In Stock,2026-08-10
INV03897,P00277,Deluxe Water Bottle (Green),Home,LOC03897,165,40,3440.7,In Stock,2026-08-30
INV03898,P00706,Plus Sticky Notes (Beige),Stationery,LOC03898,205,20,2485.27,In Stock,2026-08-05
INV03899,P00396,Mini Keychain (Beige),Accessories,LOC03899,99,20,3062.39,In Stock,2026-08-30
INV03900,P00207,Lite Highlighter Set (Black),Stationery,LOC03900,146,30,3941.15,In Stock,2026-08-04
INV03901,P00733,Lite Pen Set (Green),Stationery,LOC03901,229,25,2262.94,In Stock,2026-08-09
INV03902,P00696,Standard Photo Frame (Silver),Home,LOC03902,214,30,3704.3,In Stock,2026-08-19
INV03903,P00714,Plus Bed Sheet Set (Beige),Home,LOC03903,272,20,1425.59,In Stock,2026-08-11
INV03904,P00078,Pro Photo Frame (Black),Home,LOC03904,27,10,4073.13,In Stock,2026-08-13
INV03905,P00448,Standard Headphones (Green),Electronics,LOC03905,77,25,4752.13,In Stock,2026-08-14
INV03906,P00517,Premium Stapler (Black),Stationery,LOC03906,120,25,2304.08,In Stock,2026-08-21
INV03907,P00626,Premium Door Mat (Blue),Home,LOC03907,110,20,355.69,In Stock,2026-08-15
INV03908,P00164,Lite Charger (White),Electronics,LOC03908,294,20,2211.68,In Stock,2026-08-07
INV03909,P00273,Classic Router (Silver),Electronics,LOC03909,267,20,4911.67,In Stock,2026-08-05
INV03910,P00450,Classic Highlighter Set (Blue),Stationery,LOC03910,7,30,112.44,Low Stock,2026-08-09
INV03911,P00041,Premium Charger (White),Electronics,LOC03911,102,25,433.53,In Stock,2026-08-13
INV03912,P00522,Standard Desk Organizer (Blue),Stationery,LOC03912,191,25,973.33,In Stock,2026-08-13
INV03913,P00443,Plus Stapler (White),Stationery,LOC03913,71,40,4184.03,In Stock,2026-08-25
INV03914,P00793,Standard HDMI Cable (White),Electronics,LOC03914,81,15,4822.11,In Stock,2026-08-16
INV03915,P00795,Pro Sunglasses (Black),Accessories,LOC03915,60,25,2007.02,In Stock,2026-08-05
INV03916,P00496,Compact Slippers (Silver),Footwear,LOC03916,37,15,122.81,In Stock,2026-08-05
INV03917,P00566,Premium Sandals (Blue),Footwear,LOC03917,234,20,4325.36,In Stock,2026-08-22
INV03918,P00358,Classic Keyboard (Green),Electronics,LOC03918,58,30,794.12,In Stock,2026-08-12
INV03919,P00313,Deluxe Marker Pack (Black),Stationery,LOC03919,174,15,1964.22,In Stock,2026-08-25
INV03920,P00008,Mini Cap (Red),Accessories,LOC03920,276,30,4388.76,In Stock,2026-08-26
INV03921,P00342,Deluxe Handbag (White),Accessories,LOC03921,275,25,3300.48,In Stock,2026-08-07
INV03922,P00048,Classic Marker Pack (White),Stationery,LOC03922,105,40,4518.18,In Stock,2026-08-01
INV03923,P00276,Classic Formal Shoes (Grey),Footwear,LOC03923,125,10,2086.75,In Stock,2026-08-27
INV03924,P00670,Lite Sandals (Grey),Footwear,LOC03924,64,15,1682.57,In Stock,2026-08-19
INV03925,P00750,Pro Notebook (Silver),Stationery,LOC03925,136,30,3049.11,In Stock,2026-08-20
INV03926,P00455,Lite Photo Frame (Red),Home,LOC03926,225,40,3707.2,In Stock,2026-08-27
INV03927,P00045,Premium Photo Frame (Silver),Home,LOC03927,22,25,1433.54,Low Stock,2026-08-01
INV03928,P00387,Plus Sticky Notes (Grey),Stationery,LOC03928,142,10,1311.85,In Stock,2026-08-26
INV03929,P00456,Mini Wireless Mouse (Silver),Electronics,LOC03929,26,10,3691.95,In Stock,2026-08-26
INV03930,P00082,Mini Cap (Silver),Accessories,LOC03930,249,40,1064.18,In Stock,2026-08-10
INV03931,P00574,Premium Hiking Boots (White),Footwear,LOC03931,42,25,4146.04,In Stock,2026-08-22
INV03932,P00391,Classic Scissors (Green),Stationery,LOC03932,257,15,2345.31,In Stock,2026-08-30
INV03933,P00191,Compact Charger (Blue),Electronics,LOC03933,183,10,3567.58,In Stock,2026-08-29
INV03934,P00309,Lite Bluetooth Speaker (Black),Electronics,LOC03934,166,10,4182.37,In Stock,2026-08-09
INV03935,P00448,Standard Headphones (Green),Electronics,LOC03935,62,25,1522.3,In Stock,2026-08-17
INV03936,P00553,Plus Formal Shoes (Blue),Footwear,LOC03936,255,40,1441.86,In Stock,2026-08-10
INV03937,P00501,Lite Highlighter Set (Black),Stationery,LOC03937,185,30,3175.06,In Stock,2026-08-29
INV03938,P00257,Standard Formal Shoes (White),Footwear,LOC03938,257,10,947.29,In Stock,2026-08-17
INV03939,P00213,Deluxe Keychain (Grey),Accessories,LOC03939,132,40,941.92,In Stock,2026-08-22
INV03940,P00649,Lite Table Lamp (Blue),Home,LOC03940,69,15,2922.58,In Stock,2026-08-07
INV03941,P00600,Mini Desk Organizer (Beige),Stationery,LOC03941,81,30,2858.62,In Stock,2026-08-04
INV03942,P00025,Max Sunglasses (Grey),Accessories,LOC03942,236,10,1135.95,In Stock,2026-08-23
INV03943,P00142,Classic Curtain (Beige),Home,LOC03943,3,40,4744.57,Low Stock,2026-08-10
INV03944,P00265,Premium Wall Clock (Grey),Home,LOC03944,214,20,447.25,In Stock,2026-08-15
INV03945,P00683,Deluxe HDMI Cable (Red),Electronics,LOC03945,56,20,3283.53,In Stock,2026-08-24
INV03946,P00389,Standard Travel Pouch (Green),Accessories,LOC03946,3,25,2145.68,Low Stock,2026-08-10
INV03947,P00604,Premium Flip Flops (Red),Footwear,LOC03947,295,15,2068.16,In Stock,2026-08-03
INV03948,P00757,Classic Door Mat (Beige),Home,LOC03948,189,20,2062.29,In Stock,2026-08-15
INV03949,P00684,Mini Calculator (Black),Stationery,LOC03949,204,25,4099.47,In Stock,2026-08-30
INV03950,P00737,Pro Laptop Stand (Red),Electronics,LOC03950,197,25,2454.22,In Stock,2026-08-13
INV03951,P00404,Deluxe Sneakers (Blue),Footwear,LOC03951,287,10,140.26,In Stock,2026-08-12
INV03952,P00688,Standard Sports Shoes (White),Footwear,LOC03952,175,40,783.42,In Stock,2026-08-28
INV03953,P00447,Standard Keychain (Grey),Accessories,LOC03953,168,20,4639.21,In Stock,2026-08-29
INV03954,P00073,Deluxe HDMI Cable (Red),Electronics,LOC03954,186,25,2907.81,In Stock,2026-08-02
INV03955,P00551,Premium Cap (Silver),Accessories,LOC03955,253,30,3006.09,In Stock,2026-08-17
INV03956,P00514,Mini Scissors (Beige),Stationery,LOC03956,73,25,1564.52,In Stock,2026-08-15
INV03957,P00283,Standard Sneakers (Green),Footwear,LOC03957,85,15,476.32,In Stock,2026-08-01
INV03958,P00717,Deluxe Keychain (White),Accessories,LOC03958,185,30,2128.36,In Stock,2026-08-23
INV03959,P00622,Compact Power Bank (Beige),Electronics,LOC03959,274,15,1236.58,In Stock,2026-08-15
INV03960,P00539,Compact Stapler (Grey),Stationery,LOC03960,141,25,1960.53,In Stock,2026-08-02
INV03961,P00491,Premium Belt (White),Accessories,LOC03961,156,15,1089.63,In Stock,2026-08-14
INV03962,P00039,Plus HDMI Cable (Grey),Electronics,LOC03962,83,15,1358.02,In Stock,2026-08-26
INV03963,P00057,Max USB-C Cable (Red),Electronics,LOC03963,45,15,1029.6,In Stock,2026-08-18
INV03964,P00581,Pro Notebook (Silver),Stationery,LOC03964,123,15,4493.51,In Stock,2026-08-27
INV03965,P00112,Max Calculator (Green),Stationery,LOC03965,260,10,204.12,In Stock,2026-08-09
INV03966,P00363,Pro Sunglasses (White),Accessories,LOC03966,256,20,1780.38,In Stock,2026-08-18
INV03967,P00511,Mini Wireless Mouse (Green),Electronics,LOC03967,190,20,1517.79,In Stock,2026-08-05
INV03968,P00158,Deluxe Table Lamp (Red),Home,LOC03968,201,30,465.62,In Stock,2026-08-04
INV03969,P00198,Deluxe Sandals (Grey),Footwear,LOC03969,234,25,1796.57,In Stock,2026-08-30
INV03970,P00725,Plus Notebook (Black),Stationery,LOC03970,108,30,4692.55,In Stock,2026-08-11
INV03971,P00586,Standard Flip Flops (Blue),Footwear,LOC03971,102,30,2334.76,In Stock,2026-08-21
INV03972,P00092,Mini Headphones (Black),Electronics,LOC03972,123,40,4846.51,In Stock,2026-08-11
INV03973,P00435,Lite Webcam (Beige),Electronics,LOC03973,221,30,3318.55,In Stock,2026-08-29
INV03974,P00209,Max Monitor (Grey),Electronics,LOC03974,294,30,2242.08,In Stock,2026-08-12
INV03975,P00257,Standard Formal Shoes (White),Footwear,LOC03975,237,10,4623.78,In Stock,2026-08-21
INV03976,P00335,Deluxe Desk Organizer (Black),Stationery,LOC03976,198,40,3492.25,In Stock,2026-08-29
INV03977,P00615,Deluxe Cushion (Red),Home,LOC03977,298,30,730.65,In Stock,2026-08-04
INV03978,P00435,Lite Webcam (Beige),Electronics,LOC03978,156,30,2161.44,In Stock,2026-08-21
INV03979,P00173,Deluxe Slippers (Beige),Footwear,LOC03979,100,30,4684.71,In Stock,2026-08-13
INV03980,P00291,Lite Wireless Mouse (Silver),Electronics,LOC03980,220,15,4197.9,In Stock,2026-08-17
INV03981,P00497,Premium Wall Clock (Black),Home,LOC03981,234,30,2457.79,In Stock,2026-08-07
INV03982,P00745,Plus Sandals (Red),Footwear,LOC03982,24,30,741.47,Low Stock,2026-08-03
INV03983,P00507,Pro Desk Organizer (Blue),Stationery,LOC03983,29,10,1631.76,In Stock,2026-08-22
INV03984,P00738,Plus Hiking Boots (Beige),Footwear,LOC03984,65,40,1019.58,In Stock,2026-08-27
INV03985,P00677,Plus Umbrella (Beige),Accessories,LOC03985,81,25,707.58,In Stock,2026-08-04
INV03986,P00375,Compact Desk Organizer (Beige),Stationery,LOC03986,38,40,3205.17,Low Stock,2026-08-19
INV03987,P00361,Standard Curtain (White),Home,LOC03987,195,40,4095.0,In Stock,2026-08-06
INV03988,P00741,Deluxe Stapler (Blue),Stationery,LOC03988,213,20,836.47,In Stock,2026-08-23
INV03989,P00097,Max Sticky Notes (Blue),Stationery,LOC03989,172,25,1162.62,In Stock,2026-08-14
INV03990,P00242,Deluxe Keychain (Silver),Accessories,LOC03990,108,30,277.7,In Stock,2026-08-22
INV03991,P00160,Pro Desk Organizer (Blue),Stationery,LOC03991,96,20,1976.98,In Stock,2026-08-24
INV03992,P00331,Deluxe Wallet (Red),Accessories,LOC03992,275,15,170.02,In Stock,2026-08-03
INV03993,P00055,Premium Candle Holder (Black),Home,LOC03993,253,40,4726.56,In Stock,2026-08-11
INV03994,P00610,Max Smart Watch (Black),Electronics,LOC03994,145,30,1439.91,In Stock,2026-08-03
INV03995,P00164,Lite Charger (White),Electronics,LOC03995,72,10,2692.18,In Stock,2026-08-29
INV03996,P00195,Mini Photo Frame (Black),Home,LOC03996,25,20,1907.46,In Stock,2026-08-16
INV03997,P00779,Classic Wall Clock (Red),Home,LOC03997,108,40,4713.14,In Stock,2026-08-24
INV03998,P00528,Premium Scissors (Beige),Stationery,LOC03998,299,10,3078.7,In Stock,2026-08-21
INV03999,P00477,Lite Flip Flops (Blue),Footwear,LOC03999,71,10,118.16,In Stock,2026-08-09
INV04000,P00208,Lite Boots (Silver),Footwear,LOC04000,12,10,157.92,In Stock,2026-08-30
INV04001,P00496,Compact Slippers (Silver),Footwear,LOC04001,285,10,3419.62,In Stock,2026-08-06
INV04002,P00720,Standard Flip Flops (Beige),Footwear,LOC04002,123,40,3805.81,In Stock,2026-08-30
INV04003,P00501,Lite Highlighter Set (Black),Stationery,LOC04003,112,25,1836.54,In Stock,2026-08-16
INV04004,P00264,Mini Curtain (Red),Home,LOC04004,203,25,722.64,In Stock,2026-08-03
INV04005,P00366,Max Boots (Blue),Footwear,LOC04005,115,25,1617.92,In Stock,2026-08-11
INV04006,P00110,Max Curtain (Grey),Home,LOC04006,239,20,4553.77,In Stock,2026-08-04
INV04007,P00417,Mini Belt (Beige),Accessories,LOC04007,54,25,1309.61,In Stock,2026-08-11
INV04008,P00223,Pro Handbag (Blue),Accessories,LOC04008,65,30,977.24,In Stock,2026-08-20
INV04009,P00725,Plus Notebook (Black),Stationery,LOC04009,71,10,387.46,In Stock,2026-08-03
INV04010,P00658,Deluxe Earbuds (Grey),Electronics,LOC04010,106,10,4168.48,In Stock,2026-08-29
INV04011,P00228,Standard Highlighter Set (Black),Stationery,LOC04011,127,40,2238.65,In Stock,2026-08-19
INV04012,P00484,Lite Bed Sheet Set (Grey),Home,LOC04012,276,30,4437.04,In Stock,2026-08-20
INV04013,P00517,Premium Stapler (Black),Stationery,LOC04013,147,15,2417.46,In Stock,2026-08-26
INV04014,P00221,Standard Hiking Boots (Silver),Footwear,LOC04014,289,40,3053.8,In Stock,2026-08-03
INV04015,P00619,Premium Table Lamp (Green),Home,LOC04015,113,10,3473.41,In Stock,2026-08-15
INV04016,P00113,Plus Table Lamp (Green),Home,LOC04016,226,15,1286.86,In Stock,2026-08-12
INV04017,P00714,Plus Bed Sheet Set (Beige),Home,LOC04017,161,20,4607.42,In Stock,2026-08-15
INV04018,P00295,Standard Curtain (Grey),Home,LOC04018,43,15,2163.97,In Stock,2026-08-26
INV04019,P00690,Standard Calculator (Black),Stationery,LOC04019,90,15,4295.24,In Stock,2026-08-02
INV04020,P00739,Mini Hiking Boots (Red),Footwear,LOC04020,166,40,323.7,In Stock,2026-08-20
INV04021,P00735,Max Table Lamp (Grey),Home,LOC04021,128,20,1329.81,In Stock,2026-08-07
INV04022,P00221,Standard Hiking Boots (Silver),Footwear,LOC04022,136,25,1129.3,In Stock,2026-08-10
INV04023,P00165,Plus Notebook (Beige),Stationery,LOC04023,288,40,2981.37,In Stock,2026-08-26
INV04024,P00259,Plus Wireless Mouse (Black),Electronics,LOC04024,80,15,3193.55,In Stock,2026-08-23
INV04025,P00475,Max Loafers (Green),Footwear,LOC04025,76,40,2049.07,In Stock,2026-08-06
INV04026,P00513,Mini Calculator (Green),Stationery,LOC04026,163,15,2591.2,In Stock,2026-08-06
INV04027,P00643,Premium Formal Shoes (Beige),Footwear,LOC04027,228,30,1665.08,In Stock,2026-08-30
INV04028,P00494,Max File Folder (Blue),Stationery,LOC04028,28,10,1021.94,In Stock,2026-08-20
INV04029,P00769,Mini Sports Shoes (Blue),Footwear,LOC04029,111,20,312.63,In Stock,2026-08-02
INV04030,P00045,Premium Photo Frame (Silver),Home,LOC04030,216,10,4878.8,In Stock,2026-08-07
INV04031,P00351,Lite Boots (Green),Footwear,LOC04031,217,30,4664.95,In Stock,2026-08-21
INV04032,P00339,Classic Bluetooth Speaker (White),Electronics,LOC04032,206,20,2123.62,In Stock,2026-08-12
INV04033,P00491,Premium Belt (White),Accessories,LOC04033,283,15,4822.24,In Stock,2026-08-22
INV04034,P00670,Lite Sandals (Grey),Footwear,LOC04034,123,10,4035.78,In Stock,2026-08-10
INV04035,P00654,Deluxe Keychain (Beige),Accessories,LOC04035,112,15,4117.22,In Stock,2026-08-06
INV04036,P00363,Pro Sunglasses (White),Accessories,LOC04036,211,40,1495.72,In Stock,2026-08-28
INV04037,P00790,Mini Marker Pack (Green),Stationery,LOC04037,171,10,3699.75,In Stock,2026-08-10
INV04038,P00341,Mini Photo Frame (Green),Home,LOC04038,238,10,1098.66,In Stock,2026-08-11
INV04039,P00775,Mini Photo Frame (Red),Home,LOC04039,263,10,3958.28,In Stock,2026-08-12
INV04040,P00512,Premium Bed Sheet Set (Blue),Home,LOC04040,291,25,1857.98,In Stock,2026-08-22
INV04041,P00580,Plus Keyboard (White),Electronics,LOC04041,296,20,3965.44,In Stock,2026-08-14
INV04042,P00013,Deluxe Scissors (Red),Stationery,LOC04042,117,10,2292.75,In Stock,2026-08-23
INV04043,P00323,Standard Umbrella (Beige),Accessories,LOC04043,93,15,3709.14,In Stock,2026-08-19
INV04044,P00529,Premium Sunglasses (Green),Accessories,LOC04044,71,20,2862.37,In Stock,2026-08-03
INV04045,P00189,Max Tablet Stand (Grey),Electronics,LOC04045,166,15,1757.71,In Stock,2026-08-03
INV04046,P00492,Max Umbrella (Blue),Accessories,LOC04046,188,30,2319.48,In Stock,2026-08-27
INV04047,P00134,Max Wall Clock (Grey),Home,LOC04047,248,15,319.86,In Stock,2026-08-13
INV04048,P00072,Max Pen Set (Beige),Stationery,LOC04048,73,20,1602.74,In Stock,2026-08-30
INV04049,P00059,Premium Boots (Red),Footwear,LOC04049,241,15,478.64,In Stock,2026-08-02
INV04050,P00499,Deluxe Sneakers (Green),Footwear,LOC04050,91,15,798.44,In Stock,2026-08-19
INV04051,P00017,Plus Loafers (Red),Footwear,LOC04051,102,30,3809.33,In Stock,2026-08-12
INV04052,P00319,Compact Curtain (Grey),Home,LOC04052,97,40,913.36,In Stock,2026-08-20
INV04053,P00654,Deluxe Keychain (Beige),Accessories,LOC04053,16,20,3367.54,Low Stock,2026-08-03
INV04054,P00313,Deluxe Marker Pack (Black),Stationery,LOC04054,201,30,2828.26,In Stock,2026-08-29
INV04055,P00027,Mini Belt (Silver),Accessories,LOC04055,221,25,3370.31,In Stock,2026-08-22
INV04056,P00337,Plus Cap (Green),Accessories,LOC04056,27,15,2391.4,In Stock,2026-08-30
INV04057,P00218,Max Headphones (Black),Electronics,LOC04057,150,40,2073.08,In Stock,2026-08-25
INV04058,P00704,Plus Wireless Mouse (White),Electronics,LOC04058,12,30,2577.32,Low Stock,2026-08-02
INV04059,P00319,Compact Curtain (Grey),Home,LOC04059,204,20,1947.7,In Stock,2026-08-14
INV04060,P00317,Deluxe Webcam (Blue),Electronics,LOC04060,287,40,4652.5,In Stock,2026-08-08
INV04061,P00005,Compact Marker Pack (Beige),Stationery,LOC04061,289,40,1129.77,In Stock,2026-08-21
INV04062,P00419,Classic Wallet (Red),Accessories,LOC04062,81,30,3741.68,In Stock,2026-08-29
INV04063,P00747,Premium Candle Holder (White),Home,LOC04063,271,10,2937.48,In Stock,2026-08-11
INV04064,P00343,Mini Bluetooth Speaker (Black),Electronics,LOC04064,218,40,2434.95,In Stock,2026-08-06
INV04065,P00189,Max Tablet Stand (Grey),Electronics,LOC04065,194,25,1131.5,In Stock,2026-08-19
INV04066,P00797,Compact Travel Pouch (Grey),Accessories,LOC04066,167,15,2489.42,In Stock,2026-08-15
INV04067,P00648,Max Backpack (Blue),Accessories,LOC04067,211,20,4117.18,In Stock,2026-08-30
INV04068,P00621,Max Router (Blue),Electronics,LOC04068,84,40,3664.51,In Stock,2026-08-16
INV04069,P00277,Deluxe Water Bottle (Green),Home,LOC04069,90,25,3430.69,In Stock,2026-08-07
INV04070,P00260,Plus Handbag (Beige),Accessories,LOC04070,128,40,2138.32,In Stock,2026-08-29
INV04071,P00108,Plus File Folder (Green),Stationery,LOC04071,180,10,3036.53,In Stock,2026-08-04
INV04072,P00762,Pro Charger (Black),Electronics,LOC04072,44,25,4902.57,In Stock,2026-08-18
INV04073,P00526,Deluxe Bed Sheet Set (Silver),Home,LOC04073,86,25,1990.96,In Stock,2026-08-17
INV04074,P00757,Classic Door Mat (Beige),Home,LOC04074,266,40,4782.07,In Stock,2026-08-23
INV04075,P00631,Max Running Shoes (Silver),Footwear,LOC04075,139,15,4480.25,In Stock,2026-08-09
INV04076,P00261,Compact Sneakers (Beige),Footwear,LOC04076,125,10,3410.59,In Stock,2026-08-22
INV04077,P00638,Standard Cap (White),Accessories,LOC04077,42,20,3144.76,In Stock,2026-08-17
INV04078,P00332,Max Slippers (White),Footwear,LOC04078,44,25,1567.51,In Stock,2026-08-08
INV04079,P00049,Pro USB-C Cable (Black),Electronics,LOC04079,276,30,3312.29,In Stock,2026-08-08
INV04080,P00104,Pro Cap (Grey),Accessories,LOC04080,126,30,693.4,In Stock,2026-08-18
INV04081,P00594,Standard Running Shoes (Silver),Footwear,LOC04081,97,40,2161.06,In Stock,2026-08-09
INV04082,P00070,Mini Calculator (Black),Stationery,LOC04082,104,15,3051.09,In Stock,2026-08-16
INV04083,P00254,Plus Tablet Stand (Beige),Electronics,LOC04083,282,40,545.19,In Stock,2026-08-26
INV04084,P00690,Standard Calculator (Black),Stationery,LOC04084,81,15,475.22,In Stock,2026-08-30
